Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,263792074041.09332,262100046400.5444,267576849076.90125,287190757611.2597,326823937694.7465,360052570632.71234,373358795771.6416,384334659164.1276,407141925173.3625,454962369402.235,497735470773.2294,534583070924.14124,600659508040.5314,767521683900.2229,977448751517.0985,1078949608324.6791,1162149586372.1643,1303751982614.8044,1446314890612.0083,1682144918520.4724,1990698618597.4072,2232744276175.6514,2200324301007.4634,2133348706884.941,2195415317696.6147,2286032877236.8657,2333244064388.1616,2407589366258.442,2567479258382.802,2752091547770.2153,3231689566783.76,3052353519258.535,3245125312597.192,3510089965131.9995,3951052763801.0303,4533163231804.494,5047171457446.345,5355415506598.819,5327948563235.487,5124148590761.981,5558375094721.749,5573072760737.419,5671238528505.735,6346128555768.174,7443637928658.46,8788161826727.623,10347516726821.412,12706137822416.04,15077887592406.207,15113697504775.434,18414879362447.438,21722093567336.22,23137075094884.21,24560803565939.86,25689911901559.844,24920281496336.56,25211666179811.938,27582983999112.004,29369986143572.98,30047537869971.54,29078432184056.65,34301140512398.203,35917683987563.7,36878123654872.8,
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4699646643.109541,4938775510.204082,2436849341.976036,2682456896.5517244,3559608639.983794,4707041315.2420225,4642021256.3068905,3912986090.973632,3765745023.2073956,3863619284.7793922,3772859034.205079,3709636030.665784,4018365747.009719,4946296599.08467,5682784471.697219,6258602872.678975,6861226971.556173,8336474973.729493,9909552434.511362,9401736825.42688,9407170321.377522,10494626767.64451,9745261300.577883,10817702346.067413,11362265252.777998,10064519962.565548,10672467073.287252,11307067069.665821,12683068114.23885,12606338448.546968,12361036913.840923,14000283827.015379,13932436550.088305,15763621848.115004,
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,275494477.5860977,343771972.9938551,339913867.0927846,359772315.10219795,395218628.92069393,486617280.25554913,563683703.3047045,538747339.9560328,830710615.1799542,939228017.2477903,1049838548.109189,1222702572.8469892,1595422955.6443255,1759691186.3999336,1538972424.3663468,1333754224.999486,1297765325.9027262,1232932104.0727642,1392196047.99695,1852163453.1532562,2090629986.9764266,2169040603.193938,2181821909.278918,2681912148.6984205,2724131458.2621584,2830673378.1300616,2818281085.0864587,2081846497.7464817,2706425157.3939652,2780422049.2120423,2697105823.466098,2920358710.5064645,3440724709.5925837,2961484953.8644366,3468337942.320635,3908121307.019565,4714071979.688353,5454249125.729661,6247515888.145334,6905934217.909009,8156468826.126453,9838403100.505545,10231962390.211864,10689168016.261272,12995112690.2596,12442035339.104927,13242690786.093815,14364937124.072668,13104764378.325953,14026048335.704683,15365713048.199303,17070867589.905489,17280250810.032135,17465392764.370636,19309463508.037678,18780322203.7584,20661794596.08726,
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,250728789.9599882,264578361.65285048,295106782.8879478,345616048.560497,376081234.16007155,474618290.4611729,527936936.221412,625563338.2547066,793673682.2739441,1001288271.434955,1250199088.731422,1243509901.5910485,1234474695.1709044,1165730189.7503855,1101807308.3586106,1117797258.7019227,1435038010.1125922,1751293247.960636,2019503806.804558,2118655261.4475207,2547330219.2013597,2750214990.7886477,3021944675.4078836,2709194744.3559337,2998504344.068305,3709361628.9073725,3822488329.489029,3787069759.0364966,4010090978.7438517,4111890472.7606153,4036810072.087391,4070867701.8086734,4455128822.748217,5418313424.453655,6104139672.819405,6393234993.533304,6749840217.694701,7908417717.404321,9135423330.202513,8734741331.60386,9097044160.947304,9789361703.697311,9609532088.886833,10796782637.510044,11888032872.432009,11340795041.806465,12025782834.359617,14161366723.677877,16153779511.155882,16337793530.778841,16385919535.674227,19718565605.43304,19209979975.232304,22328640241.555298,
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,545098447.6408623,605581577.2870662,634528872.0203601,598998418.7245831,411419905.84662116,367053117.2245234,293103478.5484835,420359035.89743596,559956130.2836221,571854214.589142,563555630.7695452,587448405.4887729,662213082.7415351,719754655.3589644,1225589878.0680919,1061107353.6723164,1204699849.1259172,873579931.9299011,935408774.9519185,952265043.4383826,1038225167.0588236,1111000765.2898695,1481165467.8321373,1381573615.2512999,1304063253.0413625,1478908173.2679565,1582873750.3206818,1562448076.6568878,1541088312.254534,2013448228.729754,2115193513.2955616,2069832686.9806094,2411552288.76212,3163020034.6363716,4432257173.649197,5289174942.534038,6123556716.81329,4722288495.660847,6459461639.302425,8486832800.884982,8905066163.586428,6477790688.228438,6777632512.078098,10467109977.671677,10567354056.404905,11986972418.5103,14502553709.830305,20182477480.551235,31862554101.937805,36906181380.81268,49540813342.4834,59977326085.99077,59937796648.21576,60269732854.82703,65531374199.674164,59607290407.59435,63298361996.2153,66053040483.001625,67860515989.517044,75065106227.6892,79006113643.19055,66345291160.16825,62253049891.64494,66757619000.0,
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,18009066976.651447,18550938512.681973,18760297827.375107,20793216375.355667,23192293019.535503,25544256103.751976,27043378657.30996,29433260722.028183,33407486620.752953,37425306807.26736,41754908494.59764,47936770332.54797,57282161679.24691,76112085342.85634,117982629922.86073,134483691861.40976,166626716555.51236,192559166885.03436,205063195171.09583,257500837171.5519,312945318386.068,300352134295.2432,336377114321.7441,373383813583.9523,388806269389.4105,420188995645.19214,453361285409.6902,391260112269.88727,373026869184.0895,373035096989.21826,518825156518.84973,332722921589.45654,339259351139.1193,290355959228.7216,307433748179.39764,340259302406.652,380849300431.51697,400496877681.0844,410727251056.2146,449128387154.8822,474549193839.2625,480454322805.4965,463162700952.36755,507826676342.01117,602300019007.8922,705653496746.2761,827626101907.7601,1016107721116.7543,1253836434930.4214,1218914511082.5396,1413492662961.7515,1657669127927.3596,1782876979918.1167,1651618242991.4297,1627891415604.196,1461561543238.1665,1497802787590.8186,1499230386761.1226,1490670888640.8577,1480176106051.099,1328872852321.834,1552753180082.2463,1741921040109.6543,1671174615296.2856,
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838289118.844405,854261160.7142857,828950327.3532612,984293043.8115647,1159869245.92513,1284685050.524129,1707710053.1493838,2073234417.6806555,2257174480.7859716,2721903148.914816,3680711743.772242,4545674527.610957,4159330369.5470963,4142983843.491195,4544428421.495127,4087526241.812683,4465772400.37453,4593853290.963004,4054730077.577178,4376930578.323949,4856599480.79882,5506942238.356679,5542054181.126162,4769996866.007579,5861427505.124932,6229801580.791574,7530593375.220339,
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,2101394100.0,2310099100.0,2552401933.3333335,2725736633.3333335,2098734599.9999998,2186505475.0,2896178866.6666665,3020611600.0,3204461566.6666665,3576966800.0,2560785660.0,2379018326.3157897,1317611863.8497653,768401634.1545731,925817092.217484,1452165005.238403,1345719472.358831,1180934202.8380105,1124440204.8473787,1057408588.6826869,1136896123.6129804,1267997934.312504,1396555719.9740865,1595297355.7834878,1992066808.0959773,2523471601.104208,3414055661.6159754,4234999703.900587,5623216608.042884,4583850367.88972,7189481998.900941,10409797377.857065,12292770631.564991,12582122604.257748,12226514668.062176,11619892590.694118,11181350649.357347,11480847740.73598,13178094720.498564,14206359017.514322,13312981429.08905,15286441737.668615,17146471713.748024,20325121393.907364,
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284000000.0,1239000000.0,1210000000.0,1061000000.0,990000000.0,938000000.0,939000000.0,795000000.0,799000000.0,729000000.0,746000000.0,772000000.0,832000000.0,910000000.0,1230000000.0,1560000000.0,1301000000.0,1179000000.0,866000000.0,914000000.0,1096000000.0,,
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3854856434.5806246,2798696511.18156,2883161897.4265127,2958108170.3206115,3061646173.7393775,4030146134.5706015,4873663774.930193,5551118148.73836,6285219691.224625,5930685214.615951,5650154067.103462,5950769426.602135,6583526860.580616,7937255565.357649,8868504899.946728,9509835536.93373,10811456005.94048,12920340964.65435,12263894790.012465,11411894723.864027,14619279988.71596,16688114144.074518,17198073057.198067,17978246586.066242,16208985769.614956,12069051237.171114,13264640645.77679,15017358952.845171,15512759046.671955,14235420174.18844,16168055475.444891,18883528581.3734,20954220983.547325,
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,,159213430.20475426,164271557.5134733,168186297.28107667,224495743.86503845,255340474.99782762,266533605.1858308,282615310.21628356,311395937.32295644,295062308.47469574,309405315.98666954,335568907.0519372,391669449.29074574,493237876.27303094,613010552.5007759,703377837.4522233,775045516.8277907,799030017.0574645,804629876.848091,951900945.2524923,1047925105.5449656,1105494681.6319337,1108776652.7838864,1165171263.345926,1074373230.3627412,1009723326.3280795,1186628778.487395,1344664724.6899056,1414951290.066825,1450647019.1809852,1506914407.8204668,2133692696.7485716,2164298425.4841185,1847353211.3474987,1944876755.0070808,2091726101.430141,2132087009.2894218,2071996564.0529583,2032347664.9499302,1985922775.5335116,1779520886.4701493,1746063557.6135542,1777057481.2604308,2051147606.736874,2362501023.2424912,2936019525.60241,3919577285.927029,4346212355.029747,5206437193.804133,4714595547.751017,5628878797.982574,6764627745.903299,6728208836.221428,7223071097.084169,6592537781.815179,6166863896.686766,6398747592.131846,6800135898.288272,7473550557.073785,7894764885.823116,8260752385.230893,9222536364.012722,9557966698.253689,10651709411.459427,
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,162089563.82956383,191757729.4777295,197738207.85820785,253839557.94955796,218914569.18456918,230024160.52416053,227534083.45408347,238439290.86722183,206576630.57663056,221553612.87361285,224125805.005805,251437337.84149104,318664899.63709086,404285775.07971865,669894029.6243693,673311287.0733824,713510051.5226688,834722972.1998732,1029040323.3670411,1227446632.1756065,1147027924.1080375,1157769443.5946255,1092923635.5776703,1104956573.0980163,1054564759.0532779,1090611324.6814,1482601552.401919,1906174437.9676163,2163252449.1310844,2211312823.205758,2689212760.185763,2895354736.1833158,3267677814.2398405,3307302125.875275,3606050873.0138974,4094741652.3004847,4481489761.54368,4243755307.5523887,4225813976.3635945,4402193195.469448,4726108622.476615,4675755867.176569,4906494249.382551,5894873919.74797,6667418752.073067,6576108447.475309,7028810680.890765,8150150209.22501,9990356673.734972,9128843109.155876,10003670690.349657,11518413429.968351,11668696396.788656,12292974141.40443,13074129952.053152,12007291045.648907,12594155464.413633,13713506130.608124,14735695930.972702,14436346979.63554,11408106446.31438,11484348857.85287,12927979286.045298,14644524819.005362,
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,1801156774.568524,1801193909.52073,1717379494.6324475,1780148049.4363544,1758028656.1292787,1646442272.890942,1722586299.4089968,1721711808.4811134,2008189508.3787498,2314205129.580319,2737087861.622452,3206783830.4177947,2618837835.025081,3013392657.999109,1719864761.306281,2033701497.9708502,3319573749.611898,3875785863.383234,2547609590.069837,2584478924.0608053,2537307580.328084,2498008664.669095,5087328437.873696,4669789300.356621,5058726350.488958,5320409651.475436,5818279739.143541,6451210219.116831,7743617352.21427,9009887946.820395,10128323010.604923,11648142958.365147,8773203178.16512,8031571927.620549,8801326169.14547,9219474379.315342,7909868618.46366,8943543793.583902,9879231591.524342,11051865579.812103,11769313597.85449,12378129750.98716,12429060150.74196,12712150082.079203,
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1916229477.1365664,1901856122.7223134,2001489602.1847498,2510110348.161844,2674423922.4884195,2956337669.295248,3143517943.826318,3188924677.089526,3330371551.2116084,3664552041.3429937,3864145667.4136453,4244395955.783583,5043347250.418151,7662902677.9026985,9496204301.749805,9298800799.467022,11050234598.624868,13139488632.554647,16358079862.109583,21213264962.01407,24488224677.210487,25004285791.78647,26804493635.329742,30347442110.93161,33942897422.04654,31199633352.959793,27734111399.75254,32181210157.967136,35272109220.198845,38847965292.91852,44024585239.61366,49143148094.26826,59167550162.955986,66894966968.973564,74478356957.78082,88705342902.71132,100855393910.48573,100005323301.8667,72167498980.8398,79148421052.63158,93789736842.10527,92783947368.42105,100845526315.78947,110202368421.05264,124749473684.21053,143534405818.50137,162692258307.0555,193549569477.73267,230811614370.38364,202257453036.6409,255017638455.5897,297951668674.83466,314443047642.11096,323276235524.41534,338066095097.2544,301355266964.9473,301256033870.33356,319109094160.3431,358788845712.5297,365177721021.5161,337456163961.2112,373784823672.9463,407605841348.2348,399705169318.47705,
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,582624755153.8474,603055003182.7317,646056325348.9299,682281489551.1249,733740484526.0216,796652272547.4877,874400174025.3761,925611758906.7313,1012423833006.1604,1097008083538.611,1161681557632.3093,1264667554743.5137,1392809248873.6235,1557409843565.6433,1706504788139.0596,1859668757176.5632,2081069912576.0652,2294598176304.6543,2571444342386.254,2871741324295.7144,3132696865996.053,3515026742787.8594,3659222307440.6084,3976793677182.733,4395317100091.543,4706204512481.652,4959811337023.724,5289645738278.709,5747233127658.554,6210293493275.243,6560811991360.987,6772291612315.615,7116394258318.8545,7439432921639.4,7869047506907.265,8247740840061.207,8706425384132.746,9235471826855.555,9699947748000.0,10312908629271.115,10999205634931.586,11324591275355.37,11693694562098.004,12356177171634.785,13248370941278.248,14217173734778.676,15140991809590.973,15949815407783.26,16329831690721.65,15859348142157.291,16672948893486.26,17399371321174.521,18088714669521.594,18733746177834.984,19420301866439.94,19858182357217.14,20339807652907.426,21268509960244.094,22389071169783.023,23291130648672.52,23016676877000.195,25695929788464.152,28176204349422.016,29871321614401.35,
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,2421990338.120832,2249908578.031152,2118710248.3293672,2297400687.550489,1951260037.9454165,1608237350.4436493,1809048527.1103425,2300068216.9689784,2495094746.4402404,2535135797.5076613,2789921853.531123,2996869281.4836407,3429521699.4025974,3251188833.145334,3666503529.6291146,3978514206.31168,3989163196.5676665,4154989950.003928,3873109865.5568347,3868551730.3916335,3922232164.831751,3557341215.1515923,3349169826.3889647,4926439383.514245,6609205994.7740555,7248374837.720556,8001779551.063232,8839536475.999632,8607431497.49471,8938847189.075916,11431412421.13161,12523359440.549862,13042053591.685684,12043307277.123508,12435430969.630136,11335161083.506102,10722018732.093588,12895153370.91319,13682019076.402178,12541928303.47997,10583748541.525812,12402486183.639603,12567271004.676123,12351025066.91312,
